ward,date_diff,case_status
20,2000,Closed
19,166117000,Closed
1,1000,Closed
20,1000,Closed
21,6000,Closed
20,1000,Closed
18,72473000,Closed
20,5370000,Closed
14,1000,Closed
14,108627000,Closed
1,1000,Closed
21,256468000,Closed
5,62967000,Closed
3,177552000,Closed
11,7000,Closed
9,2000,Closed
17,82295000,Closed
18,1000,Closed
4,104855000,Closed
14,1000,Closed
12,6000,Closed
6,3484000,Closed
18,4864000,Closed
22,95153000,Closed
20,345071000,Closed
19,1000,Closed
8,5000,Closed
19,17669000,Closed
18,3000,Closed
16,313530000,Closed
2,71237000,Closed
20,1000,Closed
1,300000,Closed
5,361853000,Closed
19,1000,Closed
5,2000,Closed
20,351448000,Closed
5,250252000,Closed
14,88970000,Closed
19,1000,Closed
4,1000,Closed
16,18774000,Closed
18,1000,Closed
20,606944000,Closed
18,97862000,Closed
22,94763000,Closed
20,1000,Closed
3,25010000,Closed
19,1000,Closed
8,108000,Closed
2,153170000,Closed
11,1000,Closed
18,402000,Closed
2,631409000,Closed
5,62556000,Closed
8,450199000,Closed
20,1000,Closed
18,1000,Closed
8,1000,Closed
18,3331000,Closed
16,98213000,Closed
8,265781000,Closed
4,84495000,Closed
17,1720000,Closed
15,2373000,Closed
4,1000,Closed
14,94068000,Closed
20,2000,Closed
21,2170637000,Closed
10,187294000,Closed
10,80790000,Closed
4,1000,Closed
19,1000,Closed
18,18560000,Closed
18,8098000,Closed
2,228000,Closed
2,1000,Closed
21,91840000,Closed
1,1000,Closed
12,8000,Closed
6,346000,Closed
11,1000,Closed
7,17748000,Closed
1,1000,Closed
18,1940000,Closed
6,2000,Closed
18,1000,Closed
20,1195000,Closed
20,1914000,Closed
17,1609000,Closed
20,1000,Closed
14,1000,Closed
20,2000,Closed
20,1000,Closed
1,1000,Closed
19,1000,Closed
3,6750000,Closed
3,1000,Closed
18,1000,Closed
4,320815000,Closed
18,74638000,Closed
6,80754000,Closed
20,2000,Closed
4,507139000,Closed
20,94309000,Closed
19,1000,Closed
20,1000,Closed
14,84908000,Closed
3,109288000,Closed
14,1000,Closed
18,1000,Closed
20,1000,Closed
5,1000,Closed
11,249442000,Closed
8,189104000,Closed
11,1000,Closed
6,45438000,Closed
3,1000,Closed
4,1000,Closed
18,12755000,Closed
20,5522000,Closed
22,78828000,Closed
20,1000,Closed
11,1000,Closed
6,1000,Closed
7,849004000,Closed
6,169173000,Closed
6,50062000,Closed
18,1000,Closed
2,5753000,Closed
16,79878000,Closed
7,2775060000,Closed
8,282617000,Closed
4,337792000,Closed
15,1000,Closed
9,1000,Closed
17,345993000,Closed
20,1000,Closed
10,12000,Closed
18,92916000,Closed
20,1000,Closed
18,1000,Closed
19,1000,Closed
18,1000,Closed
10,72462000,Closed
20,1000,Closed
20,1000,Closed
20,1000,Closed
20,84433000,Closed
19,169935000,Closed
18,1000,Closed
8,167056000,Closed
4,9137000,Closed
20,6053000,Closed
9,351859000,Closed
18,1000,Closed
14,79979000,Closed
5,1000,Closed
4,510448000,Closed
18,74214000,Closed
1,1000,Closed
16,4662000,Closed
20,2000,Closed
17,8565000,Closed
22,4000,Closed
1,1000,Closed
18,1000,Closed
3,14602000,Closed
19,1000,Closed
21,10363000,Closed
2,67293000,Closed
1,1000,Closed
10,1000,Closed
21,170058000,Closed
8,7710000,Closed
19,1000,Closed
18,1000,Closed
18,6000,Closed
22,93755000,Closed
14,238399000,Closed
2,1000,Closed
19,1000,Closed
19,51923000,Closed
14,5789000,Closed
22,2000,Closed
18,91695000,Closed
20,1374000,Closed
20,4372000,Closed
13,94000,Closed
20,1000,Closed
19,231290000,Closed
5,102277000,Closed
10,73539000,Closed
3,1000,Closed
1,1000,Closed
8,496132000,Closed
14,1000,Closed
19,1000,Closed
18,8984000,Closed
6,3758000,Closed
4,2000,Closed
12,1000,Closed
20,1000,Closed
20,3985000,Closed
22,3000,Closed
7,105328000,Closed
20,1000,Closed
11,202169000,Closed
14,333108000,Closed
22,11000,Closed
21,80907000,Closed
10,71283000,Closed
19,1000,Closed
13,1000,Closed
11,152797000,Closed
3,2000,Closed
7,1000,Closed
20,1000,Closed
3,1000,Closed
6,185230000,Closed
20,74766000,Closed
14,59320000,Closed
5,66793000,Closed
19,1000,Closed
5,16136000,Closed
3,71765000,Closed
15,1000,Closed
20,1000,Closed
9,1000,Closed
14,1000,Closed
20,1000,Closed
5,60308000,Closed
9,402961000,Closed
22,2000,Closed
5,6271000,Closed
18,191000,Closed
20,339103000,Closed
10,1976372000,Closed
9,1000,Closed
14,349551000,Closed
12,67689000,Closed
11,1000,Closed
4,3000,Closed
17,1000,Closed
14,106823000,Closed
4,3504439000,Closed
3,1553631000,Closed
7,88571000,Closed
14,102317000,Closed
20,1000,Closed
3,10225000,Closed
1,1000,Closed
1,255040000,Closed
7,164051000,Closed
18,1000,Closed
1,2000,Closed
4,84872000,Closed
19,2000,Closed
3,177749000,Closed
3,1000,Closed
17,1000,Closed
21,85429000,Closed
1,1000,Closed
8,145000,Closed
1,1000,Closed
3,4000,Closed
21,1000,Closed
18,12096000,Closed
21,158372000,Closed
15,2621000,Closed
21,1000,Closed
8,1000,Closed
18,18628000,Closed
20,204779000,Closed
11,236231000,Closed
19,1094149000,Closed
20,73921000,Closed
21,92542000,Closed
1,1000,Closed
12,3833000,Closed
3,5000,Closed
17,124746000,Closed
6,1000,Closed
3,9000,Closed
12,2000,Closed
19,1000,Closed
1,1000,Closed
18,2000,Closed
20,1000,Closed
6,159011000,Closed
20,1000,Closed
15,1000,Closed
4,1000,Closed
3,1201136000,Closed
5,268006000,Closed
17,14055000,Closed
20,1000,Closed
5,1000,Closed
1,614413000,Closed
18,1000,Closed
4,1000,Closed
13,1000,Closed
20,1000,Closed
15,156640000,Closed
20,1000,Closed
17,987000,Closed
20,11143000,Closed
17,1000,Closed
3,330000,Closed
8,1000,Closed
6,8116000,Closed
18,3000,Closed
3,7036000,Closed
18,6000,Closed
21,10000,Closed
6,326796000,Closed
1,1000,Closed
5,157952000,Closed
12,1992000,Closed
13,357000,Closed
22,2000,Closed
10,71153000,Closed
20,174284000,Closed
8,1000,Closed
18,1000,Closed
6,2086257000,Closed
18,859037000,Closed
3,70768000,Closed
18,18027000,Closed
18,16272000,Closed
17,1000,Closed
7,77264000,Closed
8,1000,Closed
20,1000,Closed
20,72054000,Closed
21,1000,Closed
3,1000,Closed
16,24235000,Closed
20,537000,Closed
3,62165000,Closed
1,1633000,Closed
18,140558000,Closed
21,2000,Closed
10,1000,Closed
18,874000,Closed
15,1000,Closed
10,1000,Closed
19,1000,Closed
2,20203000,Closed
5,1000,Closed
20,1000,Closed
11,1000,Closed
5,9324000,Closed
16,7112000,Closed
2,61179000,Closed
6,1000,Closed
18,493000,Closed
9,182268000,Closed
5,88641000,Closed
2,108086000,Closed
19,1000,Closed
5,1000,Closed
13,395227000,Closed
4,1000,Closed
17,14562000,Closed
5,1000,Closed
19,13850000,Closed
16,6244000,Closed
10,101359000,Closed
10,79152000,Closed
18,1000,Closed
10,261537000,Closed
11,1000,Closed
18,1000,Closed
18,1000,Closed
16,3000,Closed
1,9068000,Closed
10,77149000,Closed
17,1000,Closed
11,52849000,Closed
21,157977000,Closed
20,1000,Closed
16,16977000,Closed
18,91857000,Closed
1,1000,Closed
14,13751000,Closed
2,65141000,Closed
14,2000,Closed
11,1000,Closed
20,1000,Closed
1,1000,Closed
19,1000,Closed
18,2154000,Closed
7,258088000,Closed
20,15301000,Closed
22,251507000,Closed
20,1000,Closed
20,1000,Closed
14,83739000,Closed
18,1000,Closed
20,1000,Closed
4,99526000,Closed
17,1000,Closed
1,1000,Closed
11,21803000,Closed
20,1000,Closed
20,1000,Closed
3,181083000,Closed
14,26278000,Closed
18,10739000,Closed
19,69565000,Closed
1,1000,Closed
18,1000,Closed
14,7079000,Closed
4,125000,Closed
14,11073000,Closed
5,1000,Closed
19,1000,Closed
18,1000,Closed
20,106906000,Closed
1,1000,Closed
15,1000,Closed
10,79556000,Closed
7,69340000,Closed
19,3308000,Closed
3,481000,Closed
18,76763000,Closed
11,1192365000,Closed
17,1699001000,Closed
14,352757000,Closed
3,3000,Closed
19,1000,Closed
8,1000,Closed
22,520000,Closed
5,95667000,Closed
22,413119000,Closed
1,1000,Closed
12,1000,Closed
18,1000,Closed
5,1000,Closed
19,1000,Closed
6,24149000,Closed
5,1032611000,Closed
20,12417000,Closed
18,3000,Closed
12,1000,Closed
4,119985000,Closed
19,1000,Closed
10,1000,Closed
3,101779000,Closed
4,48772000,Closed
1,2000,Closed
11,1000,Closed
9,166878000,Closed
20,1000,Closed
5,1000,Closed
19,1000,Closed
20,1000,Closed
2,871467000,Closed
17,154558000,Closed
19,1000,Closed
18,8052000,Closed
20,1000,Closed
13,1000,Closed
21,91890000,Closed
18,71236000,Closed
20,1000,Closed
2,1435260000,Closed
14,91349000,Closed
18,2000,Closed
22,110691000,Closed
15,261226000,Closed
1,2000,Closed
5,7253000,Closed
15,111446000,Closed
19,1000,Closed
11,76980000,Closed
15,1000,Closed
4,238470000,Closed
5,94909000,Closed
20,1000,Closed
15,257391000,Closed
9,1000,Closed
4,18157000,Closed
8,41105000,Closed
1,1000,Closed
3,118213000,Closed
3,5536000,Closed
15,1000,Closed
18,15773000,Closed
19,1000,Closed
22,8231000,Closed
22,397943000,Closed
19,1000,Closed
5,251462000,Closed
20,1000,Closed
9,1000,Closed
10,102071000,Closed
19,3116000,Closed
17,1000,Closed
18,1951000,Closed
18,82903000,Closed
4,57401000,Closed
6,97327000,Closed
3,65016000,Closed
5,42358432000,Closed
9,800000,Closed
3,85676000,Closed
19,7282000,Closed
13,1000,Closed
17,1000,Closed
3,86845000,Closed
12,1000,Closed
18,4130000,Closed
12,1000,Closed
15,1000,Closed
22,88908000,Closed
12,3000000,Closed
6,9006000,Closed
11,6000,Closed
22,114000,Closed
16,79027000,Closed
20,1643146000,Closed
19,1000,Closed
6,260445000,Closed
15,1000,Closed
12,2326000,Closed
3,73834000,Closed
6,1000,Closed
1,1000,Closed
3,62548000,Closed
18,92146000,Closed
21,263478000,Closed
1,69935000,Closed
20,1000,Closed
4,1000,Closed
3,68540000,Closed
18,13835000,Closed
18,2000,Closed
5,36123000,Closed
3,71532000,Closed
3,92958000,Closed
16,79634000,Closed
20,80116000,Closed
4,42000,Closed
8,1000,Closed
19,71606000,Closed
14,6879000,Closed
19,1000,Closed
21,1000,Closed
17,6081000,Closed
1,1000,Closed
3,796384000,Closed
18,1016441000,Closed
18,9384000,Closed
3,3050000,Closed
17,38884000,Closed
19,2000,Closed
7,1000,Closed
1,1000,Closed
15,87017000,Closed
18,1000,Closed
22,90625000,Closed
16,140000,Closed
3,1000,Closed
1,2000,Closed
22,2000,Closed
1,1000,Closed
2,429321000,Closed
1,1000,Closed
18,2000,Closed
14,94270000,Closed
3,2748963000,Closed
18,132680000,Closed
20,82867000,Closed
6,513977000,Closed
20,1000,Closed
13,1000,Closed
20,1000,Closed
5,530522000,Closed
2,262460000,Closed
18,7747000,Closed
2,275415000,Closed
5,170211000,Closed
4,77720000,Closed
19,359950000,Closed
4,12176000,Closed
5,93507000,Closed
20,1000,Closed
6,1828456000,Closed
21,96662000,Closed
6,96752000,Closed
20,76422000,Closed
22,1000,Closed
18,2000,Closed
21,82431000,Closed
3,85149000,Closed
18,18991000,Closed
5,1000,Closed
14,16875000,Closed
20,1000,Closed
18,71867000,Closed
5,6998000,Closed
20,1898000,Closed
20,1000,Closed
19,15696000,Closed
18,3000,Closed
20,1000,Closed
6,2839000,Closed
1,1000,Closed
18,1000,Closed
5,1000,Closed
17,1207000,Closed
9,1000,Closed
14,73946000,Closed
3,274689000,Closed
6,28819000,Closed
4,1000,Closed
19,1000,Closed
3,48940000,Closed
4,510343000,Closed
1,1000,Closed
16,1000,Closed
20,1000,Closed
18,9000000,Closed
20,1000,Closed
3,72766000,Closed
1,1000,Closed
9,2259000,Closed
19,1000,Closed
14,2127000,Closed
18,78411000,Closed
6,14026000,Closed
5,87764000,Closed
19,8604000,Closed
4,1000,Closed
4,92964000,Closed
18,93878000,Closed
3,283573000,Closed
5,169518000,Closed
3,14793000,Closed
18,1000,Closed
20,2517000,Closed
20,1000,Closed
4,161622000,Closed
11,1000,Closed
20,1000,Closed
14,85355000,Closed
5,81740000,Closed
16,163056000,Closed
11,1727000,Closed
18,1000,Closed
5,68605000,Closed
14,15934000,Closed
18,1000,Closed
13,1000,Closed
18,21178000,Closed
2,89412000,Closed
20,1000,Closed
16,93873000,Closed
13,1000,Closed
5,1299308000,Closed
20,2740000,Closed
10,146000,Closed
7,1000,Closed
1,2000,Closed
14,91473000,Closed
17,1000,Closed
17,1000,Closed
21,22809000,Closed
19,1000,Closed
22,89000,Closed
17,1000,Closed
19,23717000,Closed
15,894875000,Closed
18,197000,Closed
13,259882000,Closed
7,1000,Closed
8,4781000,Closed
20,1000,Closed
18,69370000,Closed
13,193177000,Closed
11,1000,Closed
14,1131000,Closed
3,1000,Closed
3,301000,Closed
3,5102000,Closed
21,63360000,Closed
2,2000,Closed
1,1000,Closed
3,1198417000,Closed
18,1000,Closed
3,180946000,Closed
19,2000,Closed
4,1121000,Closed
9,1000,Closed
20,1000,Closed
3,147709000,Closed
20,250571000,Closed
18,76076000,Closed
19,1000,Closed
19,1000,Closed
8,265097000,Closed
12,3775661000,Closed
14,1000,Closed
18,60605000,Closed
17,60006000,Closed
6,203491000,Closed
19,1000,Closed
20,1000,Closed
19,1000,Closed
18,2000,Closed
18,16931000,Closed
5,98794000,Closed
5,29698000,Closed
19,3000,Closed
20,102653000,Closed
3,359671000,Closed
15,2459000,Closed
3,94133000,Closed
19,1000,Closed
19,1000,Closed
18,3000,Closed
20,8731000,Closed
15,1000,Closed
5,6633000,Closed
15,155862000,Closed
7,1000,Closed
18,83472000,Closed
3,75758000,Closed
7,15757000,Closed
3,1000,Closed
2,159882000,Closed
20,2000,Closed
20,1000,Closed
12,100255000,Closed
20,1000,Closed
20,427000,Closed
5,5000,Closed
18,1000,Closed
3,1000,Closed
16,426706000,Closed
20,1000,Closed
9,3536098000,Closed
8,2405849000,Closed
9,28108000,Closed
17,1000,Closed
19,1000,Closed
3,108583000,Closed
5,1000,Closed
20,65222000,Closed
1,1000,Closed
3,101707000,Closed
11,90138000,Closed
3,83192000,Closed
5,76669000,Closed
4,129496000,Closed
19,24175000,Closed
9,1000,Closed
11,102842000,Closed
4,227769000,Closed
8,87380000,Closed
18,1000,Closed
12,87264000,Closed
17,93455000,Closed
12,1000,Closed
8,68684000,Closed
11,1000,Closed
11,5000,Closed
20,1000,Closed
12,1000,Closed
20,2000,Closed
21,4000,Closed
20,1000,Closed
6,2000,Closed
19,164851000,Closed
1,2334541000,Closed
20,1000,Closed
18,570000,Closed
19,1000,Closed
3,4842384000,Closed
20,3914000,Closed
14,2949000,Closed
1,8000,Closed
20,1000,Closed
11,89862000,Closed
11,1000,Closed
20,1000,Closed
8,32156000,Closed
20,1000,Closed
20,1000,Closed
21,199000,Closed
19,99101000,Closed
19,1000,Closed
12,1000,Closed
18,351075000,Closed
9,1000,Closed
1,1000,Closed
18,12388000,Closed
12,122571000,Closed
2,1000,Closed
20,169546000,Closed
4,6839000,Closed
18,3000,Closed
13,319643000,Closed
17,20501000,Closed
18,1000,Closed
20,1000,Closed
21,239034000,Closed
8,630000,Closed
4,1000,Closed
18,1000,Closed
3,98791000,Closed
3,2000,Closed
4,55427000,Closed
19,88828000,Closed
9,1000,Closed
6,1818980000,Closed
1,1000,Closed
8,8550000,Closed
21,1000,Closed
1,1000,Closed
18,88413000,Closed
19,1000,Closed
19,4000,Closed
14,1000,Closed
20,1000,Closed
20,575000,Closed
19,7000,Closed
3,2000,Closed
19,12961000,Closed
6,1000,Closed
21,1000,Closed
20,1000,Closed
19,1000,Closed
18,11119000,Closed
6,10445000,Closed
20,1000,Closed
5,751975000,Closed
21,66384000,Closed
19,1000,Closed
4,246145000,Closed
6,2000,Closed
20,285816000,Closed
15,1000,Closed
7,99411000,Closed
1,1000,Closed
18,22825000,Closed
14,1000,Closed
12,1000,Closed
11,1000,Closed
7,4245953000,Closed
3,8803000,Closed
15,1000,Closed
20,1000,Closed
11,4000,Closed
11,1000,Closed
1,3000,Closed
1,1000,Closed
1,1000,Closed
19,1000,Closed
12,8000,Closed
18,1000,Closed
1,1378047000,Closed
11,1000,Closed
17,76558000,Closed
18,1000,Closed
8,2000,Closed
20,1000,Closed
7,1000,Closed
16,1000,Closed
4,1000,Closed
19,1000,Closed
21,5000,Closed
14,28000,Closed
13,1000,Closed
20,10186000,Closed
4,33328000,Closed
17,20136000,Closed
19,11788000,Closed
1,16443000,Closed
1,2000,Closed
18,84159000,Closed
6,443053000,Closed
14,1000,Closed
18,1000,Closed
18,95327000,Closed
14,158748000,Closed
18,1000,Closed
1,1000,Closed
18,73209000,Closed
1,1000,Closed
4,6626000,Closed
20,3017000,Closed
14,1000,Closed
14,1000,Closed
20,9263000,Closed
18,8860000,Closed
5,95166000,Closed
11,1000,Closed
16,154943000,Closed
10,72122000,Closed
3,85678000,Closed
18,4892000,Closed
8,214369000,Closed
19,1000,Closed
20,1000,Closed
9,76714000,Closed
3,483653000,Closed
20,1000,Closed
16,105176000,Closed
2,154738000,Closed
5,12651000,Closed
8,141526000,Closed
7,439874000,Closed
11,1000,Closed
17,3476000,Closed
11,8848000,Closed
9,24198709000,Closed
11,1000,Closed
16,5230000,Closed
5,1000,Closed
21,16013000,Closed
15,112000,Closed
18,1000,Closed
12,1000,Closed
18,1000,Closed
16,1284205000,Closed
1,1000,Closed
3,13374000,Closed
20,1000,Closed
13,100806000,Closed
5,102786000,Closed
1,2000,Closed
20,384647000,Closed
20,1000,Closed
5,1000,Closed
11,74944000,Closed
17,1000,Closed
18,179347000,Closed
20,7427000,Closed
20,1000,Closed
8,98152000,Closed
22,3000,Closed
17,31759000,Closed
1,94664000,Closed
9,1000,Closed
19,1000,Closed
5,145363000,Closed
1,3000,Closed
14,872000,Closed
5,1072000,Closed
21,7398000,Closed
16,1000,Closed
14,680519000,Closed
3,81038000,Closed
21,154311000,Closed
16,1000,Closed
2,53000,Closed
3,576331000,Closed
18,2000,Closed
15,2000,Closed
15,1000,Closed
3,1000,Closed
14,1000,Closed
5,155193000,Closed
22,8000,Closed
1,1000,Closed
21,2000,Closed
8,336377000,Closed
9,94498000,Closed
10,1000,Closed
3,1000,Closed
20,1000,Closed
17,59923000,Closed
18,20533000,Closed
10,431000,Closed
18,1000,Closed
2,74166000,Closed
18,10083000,Closed
20,1000,Closed
9,248330000,Closed
21,334084000,Closed
20,1000,Closed
16,518036000,Closed
21,1297664000,Closed
18,3083000,Closed
9,1000,Closed
13,2000,Closed
1,62057000,Closed
15,1000,Closed
20,2000,Closed
20,1000,Closed
10,582701000,Closed
18,78211000,Closed
1,171079000,Closed
3,2511000,Closed
21,7023229000,Closed
22,2000,Closed
14,1000,Closed
19,4000,Closed
18,81114000,Closed
7,76807000,Closed
21,2000,Closed
18,1000,Closed
16,1000,Closed
20,8093000,Closed
20,1000,Closed
20,4597000,Closed
20,3795000,Closed
1,1000,Closed
3,1000,Closed
17,11000,Closed
5,94767000,Closed
20,86994000,Closed
20,1000,Closed
20,1000,Closed
19,1000,Closed
20,1000,Closed
21,2658659000,Closed
18,1000,Closed
8,101767000,Closed
1,1000,Closed
15,245164000,Closed
3,107834000,Closed
3,6825000,Closed
11,1000,Closed
19,1657317000,Closed
22,5000,Closed
20,1000,Closed
14,1000,Closed
14,1000,Closed
20,73737000,Closed
3,1000,Closed
19,1000,Closed
10,1000,Closed
3,39708000,Closed
18,2000,Closed
7,257250000,Closed
4,417519000,Closed
11,1000,Closed
11,3259000,Closed
20,8000,Closed
4,266495000,Closed
5,243970000,Closed
22,89495000,Closed
14,336843000,Closed
5,224056000,Closed
14,1000,Closed
19,2000,Closed
16,86651000,Closed
11,1000,Closed
4,2000,Closed
18,1000,Closed
20,5725000,Closed
10,4766000,Closed
8,83269000,Closed
18,1000,Closed
21,9175000,Closed
20,1000,Closed
20,1000,Closed
8,331308000,Closed
1,1000,Closed
19,1000,Closed
21,17200000,Closed
1,1000,Closed
5,78618185000,Closed
20,1000,Closed
12,1000,Closed
3,11000,Closed
15,326758000,Closed
18,1000,Closed
20,1000,Closed
18,96913000,Closed
21,183000,Closed
1,333762000,Closed
5,251519000,Closed
3,8000,Closed
5,11000,Closed
13,1000,Closed
19,13230000,Closed
18,17373000,Closed
22,2828416000,Closed
1,1000,Closed
4,86698000,Closed
12,9465000,Closed
1,1000,Closed
21,2000,Closed
19,1000,Closed
19,2000,Closed
17,167000,Closed
8,1000,Closed
19,46000,Closed
6,1000,Closed
21,9473000,Closed
17,1000,Closed
3,269899000,Closed
20,91207000,Closed
3,304488000,Closed
8,1000,Closed
11,4165000,Closed
4,510353000,Closed
18,93168000,Closed
14,8729000,Closed
1,1000,Closed
5,343212000,Closed
22,204000,Closed
9,10000,Closed
10,71144000,Closed
8,16095000,Closed
2,36535000,Closed
20,1000,Closed
14,1000,Closed
20,2000,Closed
5,337306000,Closed
5,1000,Closed
19,1000,Closed
3,278073000,Closed
1,182276000,Closed
11,1000,Closed
4,148640000,Closed
3,46490000,Closed
20,87287000,Closed
11,253509000,Closed
15,1121812000,Closed
3,149018000,Closed
20,9646000,Closed
12,1000,Closed
19,1000,Closed
9,78111000,Closed
6,161113000,Closed
20,1000,Closed
18,2000,Closed
1,1000,Closed
20,15237000,Closed
20,1000,Closed
22,82182000,Closed
8,76012000,Closed
4,1000,Closed
7,49024000,Closed
9,7000,Closed
21,453365000,Closed
10,1000,Closed
22,2000,Closed
19,1000,Closed
3,1000,Closed
3,447000,Closed
3,6143000,Closed
3,12366000,Closed
3,76161000,Closed
17,6000,Closed
5,8233000,Closed
3,1000,Closed
1,1000,Closed
12,2000,Closed
3,712180000,Closed
6,2866000,Closed
5,2152994000,Closed
19,1000,Closed
20,3000,Closed
19,16801000,Closed
1,1000,Closed
7,1000,Closed
18,3538000,Closed
1,1000,Closed
6,82547000,Closed
2,350523000,Closed
2,597179000,Closed
15,1000,Closed
7,104915000,Closed
18,7429000,Closed
18,5953000,Closed
11,1000,Closed
20,2000,Closed
1,2000,Closed
3,416000,Closed
20,1000,Closed
8,1000,Closed
4,20791000,Closed
5,109568000,Closed
8,59982000,Closed
15,177610000,Closed
4,10467000,Closed
6,192729000,Closed
3,15225033000,Closed
15,10297000,Closed
19,1000,Closed
1,2000,Closed
9,5871000,Closed
17,1000,Closed
20,4057000,Closed
20,1000,Closed
1,2000,Closed
16,1000,Closed
10,19462000,Closed
11,6496000,Closed
6,925712000,Closed
4,167036000,Closed
20,1000,Closed
